Fund_name,Year,ms,lag_mr,performance,lag_perf,FUM,over_50,female,Average.fees,Fund_type,Cost.ratio
DIY Master Plan,2011,0.00181631285692505,7.8457249070632,-4.5663829787234,-0.845724907063197,50112,NA,NA,NA,Retail,1.81715847873281
Dow Australia Superannuation Fund,2011,0.000292280229850008,7.8457249070632,-8.16638297872341,-3.4457249070632,79593,NA,NA,NA,Corporate,0.814291752654218
EmPlus Superannuation Fund,2011,0.0173311737721417,7.8457249070632,-2.9663829787234,0.254275092936803,101099,NA,NA,1.62222608246125,Retail,2.69264216174942
Energy Industries Superannuation Scheme-Pool A,2011,0.263488539493855,7.8457249070632,1.8336170212766,1.5542750929368,1356794,24.3382106556462,24.3717189768793,0.660752147680533,Public Sector,0.722193375992549
Energy Industries Superannuation Scheme-Pool B,2011,0.0793791349954071,7.8457249070632,3.13361702127659,1.5542750929368,1994053,NA,NA,NA,Public Sector,0.742420755175368
Energy Super,2011,0.903538400830894,7.8457249070632,2.0336170212766,1.7542750929368,3891778,25.871684618332,17.1995402103112,0.744,Industry,0.671359972947246
equipsuper,2011,0.229294884175295,7.8457249070632,2.3336170212766,0.354275092936803,4836615,24.5007695084646,31.0007410081511,1.02081667372435,Industry,0.861999656058895
EquitySuper,2011,0.312670951313901,7.8457249070632,-0.766382978723405,1.3542750929368,717213,24.8973950026582,40.2828282828283,1.344,Retail,1.12136346911864
Fiducian Superannuation Fund,2011,0.039198954254741,7.8457249070632,-1.1663829787234,-0.0457249070631969,751853,70.1457816377171,49.2245657568238,NA,Retail,1.76278650165303
Fire and Emergency Services Superannuation Fund,2011,0.0266778779795595,7.8457249070632,1.4336170212766,0.254275092936803,391153,46.0072127769191,19.1138588356517,0.865450764479927,Public Sector,0.770772730033814
First Quest Retirement Service,2011,0.00450633482950887,7.8457249070632,-0.866382978723404,1.2542750929368,227933,64.7989870212092,46.1538461538462,NA,Retail,2.05741960210446
First State Superannuation Scheme,2011,12.5799863993658,7.8457249070632,0.733617021276595,-0.945724907063196,31834796,35.8538389658932,66.9363546695738,0.344,Public Sector,0.301094570073947
First Super,2011,0.132846583756647,7.8457249070632,-0.366382978723404,2.5542750929368,1652142,21.6093097007404,14.4147170673368,0.8204,Industry,0.88424861073348
Freedom of Choice Superannuation Masterfund,2011,0.0179710587039205,7.8457249070632,-3.0663829787234,-0.545724907063197,165613,25.4266211604096,51.8960940462647,NA,Retail,1.6072989684167
FreshFood Superannuation Fund,2011,0.000228604894061256,-8.826,-1.5663829787234,-4.774,8868,NA,NA,NA,Corporate,2.81295664880662
General Retirement Plan,2011,0.00350005575245384,7.8457249070632,-2.2663829787234,0.354275092936803,84752,12.0310935751723,36.169836876509,NA,Corporate,2.24078883444193
Goldman Sachs & JBWere Superannuation Fund,2011,0.0121619891356516,7.8457249070632,1.63361702127659,5.9542750929368,264926,12.8281327389797,42.10004952947,NA,Corporate,0.443406808505459
Greater Staff Superannuation Fund,2011,0.00245515393074007,7.8457249070632,3.8336170212766,2.8542750929368,45545,NA,NA,NA,Corporate,0.467539248377259
Grosvenor Pirie Master Superannuation Fund Series 2,2011,0.00360235383290135,7.8457249070632,0.233617021276595,0.754275092936803,41421,18.7672493100276,33.0266789328427,NA,Retail,2.06331442390563
Grow Super,2011,0.000414411611608761,7.8457249070632,-0.266382978723405,-1.2457249070632,43216,17.2980221253771,44.0663761314113,2.9356,Industry,3.31847508740734
Guild Retirement Fund,2011,0.0899294074350287,7.8457249070632,0.733617021276595,0.354275092936803,680018,11.6162006083721,89.1404042431635,NA,Retail,1.80018369889085
Harwood Superannuation Fund,2011,0.0438347274717549,7.8457249070632,2.2336170212766,2.1542750929368,1263654,20.8379516736865,18.6137589595803,NA,Corporate,0.375681957915346
Health Employees Superannuation Trust Australia,2011,2.64130303369968,7.8457249070632,2.63361702127659,1.4542750929368,18463513,30.7006664670898,82.2508129077472,1.02,Industry,0.695847107439856
Health Industry Plan,2011,0.0553902351304677,7.8457249070632,2.7336170212766,-0.145724907063197,620104,36.0129540050832,79.4457653521358,1.2056,Industry,0.89236661727368
Heidelberg Australia Superannuation Fund,2011,0.00035804328156626,7.8457249070632,2.4336170212766,1.5542750929368,36564,NA,NA,NA,Corporate,0.653426188633823
Holden Employees Superannuation Fund,2011,0.0122757696537003,7.8457249070632,3.3336170212766,5.8542750929368,691195,NA,NA,NA,Corporate,0.332790375616928
Horizon Superannuation Plan,2011,0.00424015104875261,7.8457249070632,2.8336170212766,4.6542750929368,45442,NA,NA,NA,Corporate,1.12917146144994
HOSTPLUS Superannuation Fund,2011,1.20240119900031,7.8457249070632,2.63361702127659,-1.0457249070632,9510517,3.37371690922682,53.9364796032988,0.908410357230974,Industry,1.21847087281341
IAG & NRMA Superannuation Plan,2011,0.0617556809934154,7.8457249070632,1.7336170212766,2.1542750929368,1234487,18.5570634976443,58.6456648618241,NA,Corporate,0.618922003347448
IBM Australia Limited Superannuation Fund,2011,0.112996580717977,7.8457249070632,-11.0663829787234,-4.3457249070632,1619834,25.2258023188777,31.022996604958,NA,Corporate,0.204408372135937
Incitec Pivot Employees Superannuation Fund,2011,0.00749803175361645,7.8457249070632,2.2336170212766,1.0542750929368,137319,NA,NA,NA,Corporate,0.368065763184754
Integral Superannuation Fund,2011,0.0747965985345445,7.8457249070632,-0.166382978723404,-4.2457249070632,128298,68.4824902723735,44.2282749675746,NA,Retail,1.43342420701891
Intrust Super Fund,2011,0.105492285816578,7.8457249070632,1.2336170212766,0.954275092936804,1162532,9.35289299277683,53.611586864249,1.19762641932639,Industry,1.22766303193913
IOOF Portfolio Service Superannuation Fund,2011,4.28290433937392,7.8457249070632,0.133617021276596,-5.9457249070632,13356016,26.1385554308086,41.5831821976567,2.17099495900824,Retail,1.24667005383605
IRIS Superannuation Fund,2011,0.0142716260803904,7.8457249070632,1.4336170212766,2.3542750929368,590350,NA,NA,NA,Industry,0.934088877634357
ISARF Superannuation Fund,2011,0.00295307417944883,NA,-4.16638297872341,NA,4831,NA,NA,NA,Retail,2.2271714922049
Kingston Superannuation Trust,2011,0.0168155079380492,7.8457249070632,2.9336170212766,-9.2457249070632,103316,89.6988906497623,NA,NA,Retail,1.8684239497979
Labour Union Co-Operative Retirement Fund,2011,0.282719534760021,7.8457249070632,2.63361702127659,-1.6457249070632,2948391,19.6945562563231,33.1058828594184,0.9,Industry,1.35498878473363
Law Employees Superannuation Fund,2011,0.0020407423191313,7.8457249070632,3.63361702127659,1.0542750929368,75329,NA,NA,NA,Industry,1.04232603283116
legalsuper,2011,0.171838854134566,7.8457249070632,1.4336170212766,-0.445724907063196,1574889,21.694604371529,74.4790339837978,1.0452,Industry,0.661868701112954
Lifetime Superannuation Fund,2011,0.000978094912033776,7.8457249070632,2.63361702127659,0.154275092936803,801734,63.7190684133916,45.7605531295488,NA,Retail,0.761424516207033
Linfox Staff Superannuation Fund,2011,0.000197289155148755,-8.826,3.5336170212766,-2.074,31511,NA,NA,NA,Corporate,0.869308204530834
Local Authorities Superannuation Fund,2011,0.441970505709726,7.8457249070632,2.0336170212766,-0.345724907063197,4439714,37.3867936158712,59.3547591726806,1.1031235337249,Public Sector,0.421250863082577
Local Government Superannuation Scheme - Pool A,2011,0.469614996163718,7.8457249070632,1.3336170212766,3.1542750929368,3356436,29.6759469498492,48.6359031683376,NA,Public Sector,0.966495193119949
Local Government Superannuation Scheme - Pool B,2011,0.0674217420206506,7.8457249070632,1.8336170212766,1.5542750929368,2941014,66.2545454545455,NA,NA,Public Sector,0.900225136289861
Lutheran Super,2011,0.0198959327890755,7.8457249070632,-7.2663829787234,-4.9457249070632,328742,38.4625906168787,70.5785802215839,NA,Corporate,0.509390729646447
MacMahon Employees Superannuation Fund,2011,0.00792288194486271,7.8457249070632,0.233617021276595,0.654275092936803,67038,NA,NA,NA,Corporate,1.55992565598851
Macquarie ADF Superannuation Fund,2011,0.00733727762719895,7.8457249070632,-3.5663829787234,-5.7457249070632,588426,77.1169865990583,41.615356754799,NA,Retail,0.0497831514032119
Macquarie Superannuation Plan,2011,0.840186661010905,7.8457249070632,0.533617021276595,2.5542750929368,9249360,61.2184249628529,43.3564470860162,1.91,Retail,1.2551195339061
Map Superannuation Plan,2011,0.00189355834624255,7.8457249070632,1.8336170212766,2.0542750929368,276771,42.2647527910686,61.2759170653908,2.35,Retail,1.24377330693799
Maritime Super,2011,0.290857451445417,7.8457249070632,2.8336170212766,0.854275092936803,3307498,40.8024150355439,14.4350309994482,1.1,Industry,0.875739568614547
Mars Australia Retirement Plan,2011,0.0182205407572567,7.8457249070632,-9.7663829787234,-2.1457249070632,378911,NA,NA,NA,Corporate,0.477231167209313
MasterKey Custom Superannuation,2011,0.248759703625342,7.8457249070632,-0.766382978723405,1.5542750929368,4657155,86.3405490385778,41.2988269440077,NA,Retail,1.4410229080108
Max Super Fund,2011,0.00739155824131395,7.8457249070632,-1.1663829787234,-3.6457249070632,28433,NA,NA,NA,Retail,0.968435434289044
Meat Industry Employees Superannuation Fund,2011,0.0280818669408033,7.8457249070632,0.733617021276595,0.0542750929368037,566453,16.6282505910165,20.7003546099291,NA,Industry,0.945018396295302
Media Super,2011,0.187933056219664,7.8457249070632,1.3336170212766,-0.745724907063197,3126153,20.5603278430136,39.84001891402,0.81,Industry,0.661909455931963
Mercer Super Trust,2011,1.15622718583179,7.8457249070632,2.0336170212766,0.0542750929368037,15582058,22.4488490503279,38.0913595619654,1.66194506777551,Retail,0.974707733283476
Mercy Super,2011,0.0720157609191144,7.8457249070632,1.63361702127659,1.1542750929368,549647,23.8146373698992,75.2849826532298,1.2144,Corporate,0.53189748776606
Military Superannuation & Benefits Fund No 1,2011,0.685497349362788,7.8457249070632,-0.866382978723404,-5.3457249070632,3896838,7.48557387775558,16.3813925645434,NA,Public Sector,0.549170136365144
MLC Superannuation Fund,2011,0.6120525468913,7.8457249070632,-1.0663829787234,1.0542750929368,9043281,69.03123204191,43.0232402742326,NA,Retail,0.310484427432124
MLCS Superannuation Trust,2011,0.0433315879332274,7.8457249070632,-1.3663829787234,2.3542750929368,2997375,27.8492469176562,41.27608465488,NA,Retail,1.62767510581907
MTAA Superannuation Fund,2011,0.538631753152978,7.8457249070632,-2.4663829787234,-3.4457249070632,6178542,17.9521258375238,21.8235753531644,0.9328,Industry,1.17491049136229
Munich Holdings of Australasia Pty Ltd Superannuation Scheme,2011,0.00224638233799006,7.8457249070632,-4.5663829787234,-1.7457249070632,52808,NA,NA,NA,Corporate,1.10204002856426
National Australia Bank Group Superannuation Fund A,2011,0.0795826872983384,7.8457249070632,2.4336170212766,1.7542750929368,3239790,17.4350731748583,54.7443814680089,NA,Corporate,0.167427097281523
Nationwide Superannuation Fund,2011,0.0333658759533059,7.8457249070632,-0.466382978723405,2.0542750929368,430310,14.8406277414953,22.2012379374208,1.2836,Retail,1.90758196141269
Nestle Australia Group Superannuation Fund,2011,0.0169981830817055,7.8457249070632,-9.66638297872341,-2.7457249070632,537550,29.2566342508653,44.4041536179331,NA,Corporate,0.345235819227319
Netwealth Superannuation Master Fund,2011,0.397177516627248,7.8457249070632,-1.5663829787234,-3.7457249070632,1317548,48.8444888444888,41.5051615051615,1.823,Retail,1.99423222940013
New South Wales Electrical Superannuation Scheme,2011,0.0267937462135357,7.8457249070632,1.7336170212766,-0.345724907063197,372984,NA,NA,NA,Industry,0.496997664053655
Newcastle Permanent Superannuation Plan,2011,0.0037432746580076,7.8457249070632,-2.3663829787234,-4.5457249070632,180290,65.9713574097136,43.3374844333748,NA,Retail,0.455265890583156
NGS Super,2011,0.701785709029144,7.8457249070632,2.63361702127659,1.3542750929368,4063169,33.8248949812072,69.7954897192129,1,Industry,0.695800540876202
Nufarm Employees Superannuation Trust,2011,0.00188729519846005,7.8457249070632,1.3336170212766,6.4542750929368,73635,NA,NA,NA,Corporate,0.311709109627236
O-I Australia Superannuation Fund,2011,0.00341550325739009,7.8457249070632,0.133617021276596,1.6542750929368,158463,NA,NA,NA,Corporate,0.418393448474153
Oasis Superannuation Master Trust,2011,1.2830507091376,7.8457249070632,-1.6663829787234,1.2542750929368,4488965,44.4891607641125,42.1737497317021,2.29807934856545,Retail,1.94382869046993
OnePath Masterfund,2011,1.64790412005937,7.8457249070632,-1.4663829787234,1.5542750929368,26716237,28.3043146922747,39.5914972119617,2.13914338667946,Retail,0.473441945833678
Oracle Superannuation Plan,2011,0.0346602598283559,7.8457249070632,4.2336170212766,7.5542750929368,146428,NA,NA,NA,Corporate,0.239308196508534
Perpetual's Select Superannuation Fund,2011,0.247326486641113,7.8457249070632,0.733617021276595,0.954275092936804,1570606,27.6036542515812,42.2136331693605,2.60256,Retail,0.719699917294077
Pitcher Retirement Plan,2011,0.00134031362545504,7.8457249070632,-0.966382978723405,0.254275092936803,47612,NA,NA,NA,Corporate,1.09107078945371
Plan B Eligible Rollover Fund,2011,0.000101254222483753,-9.20552147239264,0.133617021276596,4.50552147239264,21141,NA,NA,NA,Retail - ERF,0.629268292682927
Plum Superannuation Fund,2011,2.46877418945108,7.8457249070632,1.0336170212766,2.5542750929368,10546402,22.1794594877635,35.0115524836203,1.03054211762037,Retail,0.474980663267659
Premiumchoice Retirement Service,2011,0.00805545190625897,7.8457249070632,-1.3663829787234,1.4542750929368,330324,55.1931939028713,43.6370081531372,NA,Retail,1.83633626282161
Prime Superannuation Fund,2011,0.125185710160686,7.8457249070632,2.3336170212766,-5.3457249070632,1204227,19.0693498360121,23.6565602600062,NA,Industry,1.54363012475238
Professional Associations Superannuation Fund,2011,0.258385117909081,7.8457249070632,1.9336170212766,-0.545724907063197,1860756,12.6511348963567,48.592092984745,NA,Industry,2.56020441062288
Progressive Superannuation Fund,2011,0.000971831764251276,7.8457249070632,1.8336170212766,NA,17954,NA,NA,1.106,Retail,1.17464862811559
Qantas Superannuation Plan,2011,0.102687439467981,7.8457249070632,2.5336170212766,-0.0457249070631969,6203388,30.9211122180962,40.5065966247019,NA,Corporate,0.64466983831226
Quadrant Superannuation Scheme,2011,0.0530290284164652,7.8457249070632,0.333617021276596,-0.545724907063197,534476,36.615969581749,43.1051964512041,1.37,Industry,1.3560622637607
Queensland Independent Education & Care Superannuation Trust,2011,0.0962510112634988,7.8457249070632,0.833617021276596,-0.245724907063197,668871,11.3542168674699,82.8787148594377,NA,Industry,0.87766613494713
Rei Super,2011,0.0655688941349943,7.8457249070632,2.0336170212766,2.3542750929368,835211,22.4817655935614,64.2008299798793,0.836,Industry,0.650287861186583
Reserve Bank of Australia Officers Superannuation Fund,2011,0.0265400887283445,7.8457249070632,3.2336170212766,3.2542750929368,917834,55.0402453047145,44.1548486009966,NA,Public Sector,0.333067129373422
Retail Employees Superannuation Trust,2011,2.29365031430459,7.8457249070632,1.7336170212766,2.6542750929368,21095108,9.78808865964212,61.3996223422952,0.934083467893462,Industry,0.968942878239076
Retirement Portfolio Service,2011,0.0418409587609924,7.8457249070632,0.133617021276596,1.2542750929368,1017378,93.0416221985059,NA,2.04,Retail,1.33152855563972
Retirement Wrap,2011,8.67159846408409,7.8457249070632,-1.0663829787234,0.0542750929368037,28662640,29.3178036605657,42.8206567785797,1.792,Retail,1.33947648449617
Rio Tinto Staff Superannuation Fund,2011,0.276657851564525,7.8457249070632,2.9336170212766,2.9542750929368,3238552,22.9673372702099,23.5612050845761,0.52,Corporate,0.512210857188057
Russell Supersolution Master Trust,2011,0.271708920958386,7.8457249070632,2.4336170212766,3.3542750929368,4986590,23.6637900792816,37.5373605556725,0.889887711590131,Retail,0.482860048873694
Shell Australia Superannuation Fund,2011,0.00446040507910387,7.8457249070632,-4.9663829787234,-2.9457249070632,712187,NA,NA,NA,Corporate,0.435793143521209
Smartsave 'Member's Choice' Superannuation Master Plan,2011,0.00321821410224134,7.8457249070632,-2.6663829787234,-1.3457249070632,224681,23.7213565536205,37.1157959058967,NA,Retail,3.07099068828082
State Public Sector Superannuation Scheme,2011,4.21943881903589,7.8457249070632,3.2336170212766,3.2542750929368,41205826,34.1297915005589,62.7807413763578,0.63,Public Sector,0.573194235547846
State Super Retirement Fund,2011,1.02885981252687,7.8457249070632,1.63361702127659,1.6542750929368,8963005,95.9225030620198,49.9365326801024,1.4,Retail,1.16734288936284
Statewide Superannuation Trust,2011,0.325968657914112,7.8457249070632,-1.0663829787234,-3.5457249070632,2450862,21.4349104588323,50.8470647451521,1.01933420839822,Industry,1.15362702798228
Suncorp Defined Benefit Fund,2011,0.0054311929853914,-9.20552147239264,-9.8663829787234,-15.6944785276074,66135,NA,NA,NA,Corporate,0.867456608045775
Suncorp Master Trust,2011,0.879577685130976,7.8457249070632,-1.5663829787234,-0.0457249070631969,6044137,28.6863567073171,37.2949695121951,2.11503571565613,Retail,1.56128156682592
Sunsuper Superannuation Fund,2011,2.15441531980979,7.8457249070632,2.0336170212766,0.554275092936804,18943545,17.2594160604424,44.446471038029,0.7754912059119,Industry,0.984456917920246
Super Directions Fund,2011,1.45061914034247,7.8457249070632,-10.7663829787234,-6.0457249070632,3757883,20.1688693954841,36.8357304777569,2.72342299950751,Retail,0.667056521847425
Super Synergy Fund,2011,0.00125576113039128,7.8457249070632,0.0336170212765952,-0.145724907063197,41138,NA,NA,2.40031443622024,Retail,1.52439424350952
Symetry Personal Retirement Fund,2011,0.0139355038160629,7.8457249070632,-0.466382978723405,0.954275092936804,1304168,63.1052349472932,40.9058424155798,NA,Retail,1.65685861186699
Tasplan Superannuation Fund,2011,0.193319363312614,7.8457249070632,1.4336170212766,0.0542750929368037,1611835,20.8872645591295,43.3165172242373,0.8536,Industry,0.922660289003898
Taxi Industry Superannuation Fund,2011,0.00113884903845128,7.8457249070632,-1.2663829787234,-3.1457249070632,19620,NA,NA,2.6857237872922,Retail,2.38389685567688
Telstra Superannuation Scheme,2011,0.609139139314474,7.8457249070632,3.8336170212766,1.4542750929368,11744084,31.1528259143803,40.0913896257285,0.945029035154085,Corporate,0.71252361938552
The Allied Unions Superannuation Trust (Queensland),2011,0.0114344201349178,7.8457249070632,0.733617021276595,-0.145724907063197,192740,NA,NA,NA,Industry,1.13626676419715
The ARA Retirement Fund,2011,0.0235598742418381,7.8457249070632,7.13361702127659,0.154275092936803,175465,88.1766381766382,NA,NA,Retail,0.154088050314465
The Bendigo Superannuation Plan,2011,0.00603558674640266,7.8457249070632,-1.3663829787234,-0.945724907063196,264195,32.5934753463429,41.9186652763295,NA,Retail,0.347179831522403
The Executive Superannuation Fund,2011,0.0302029863231433,7.8457249070632,2.2336170212766,1.3542750929368,391803,NA,NA,NA,Corporate,0.644529779384083
The Flexible Benefits Super Fund,2011,0.0260766157924394,7.8457249070632,2.13361702127659,0.554275092936804,726829,28.9282700421941,26.3291139240506,NA,Corporate,0.24425298811278
The Industry Superannuation Fund,2011,0.0155200802050354,7.8457249070632,0.133617021276596,-1.8457249070632,147687,19.0350431691214,28.3494159471813,1.736,Industry,1.45080434513719
The Portfolio Service Retirement Fund,2011,0.146934490835418,7.8457249070632,0.133617021276596,0.354275092936803,4881715,79.1200896577488,45.7254518808012,1.33002,Retail,1.72414302114411
The Retirement Plan,2011,0.166643573048982,7.8457249070632,0.533617021276595,0.954275092936804,3989426,70.7451531744857,42.8111587982833,3.19694,Retail,1.47493400413694
The Super Money Eligible Rollover Fund (SMERF),2011,0.00330381045526884,7.8457249070632,-1.2663829787234,-0.745724907063197,33852,15.5547912529262,28.335903609111,NA,Retail - ERF,0.903480697670857
The Towers Watson Superannuation Fund,2011,0.00113571746456003,-8.826,5.63361702127659,-4.074,19784,NA,NA,NA,Corporate,0.138442795436925
The Transport Industry Superannuation Fund,2011,0.00745001428728395,7.8457249070632,0.233617021276595,-1.8457249070632,84816,NA,NA,NA,Industry,1.91740874473557
The Universal Super Scheme,2011,1.28127301902533,7.8457249070632,0.233617021276595,2.5542750929368,32192808,33.717227074292,40.079965466727,2.12509717381743,Retail,0.462950844657329
The Victorian Independent Schools Superannuation Fund,2011,0.0234732340308469,7.8457249070632,3.2336170212766,13.2542750929368,486886,32.6103377576346,73.5836840401424,1.324,Industry,0.98105610755411
Toyota Australia Superannuation Plan,2011,0.0135785043924604,7.8457249070632,1.63361702127659,0.554275092936804,238644,NA,NA,NA,Corporate,0.254807790748202
Toyota Employees Superannuation Trust,2011,0.0253970642580382,7.8457249070632,1.7336170212766,0.654275092936803,372080,NA,NA,NA,Corporate,0.26196147299361
TWU Superannuation Fund,2011,0.361072557377062,7.8457249070632,2.63361702127659,0.954275092936804,2721151,29.4730538922156,8.11976047904192,1.226,Industry,1.2782019472583
Unisuper,2011,2.64742839223097,7.8457249070632,2.4336170212766,1.5542750929368,30882628,31.6094544848553,56.2367936964404,0.737,Industry,0.651294329984202
United Technologies Corporation Retirement Plan,2011,0.00477565018415638,7.8457249070632,4.3336170212766,4.7542750929368,276497,NA,NA,NA,Corporate,0.481376064933739
Uniting Church in Australia Beneficiary Fund,2011,0.00873500344066023,7.8457249070632,-3.5663829787234,-2.1457249070632,346873,90.8437381763148,NA,1.4,Corporate,0.887497188727229
Uniting Church Superannuation Plan,2011,0.0183176195478855,7.8457249070632,-0.366382978723404,2.3542750929368,319021,42.5744180387704,71.8630870305783,NA,Industry,0.684522599168747
Vanguard Personal Superannuation Plan,2011,0.017764374827098,7.8457249070632,1.5336170212766,0.754275092936803,326370,38.6886669561442,35.6925749023013,NA,Retail,0.574281130646514
Victorian Superannuation Fund,2011,1.07089179729523,7.8457249070632,3.13361702127659,-1.3457249070632,8666242,34.822044722344,63.1481022551804,NA,Industry,0.517234634984193
Virgin Superannuation,2011,0.0427971326557874,7.8457249070632,1.5336170212766,1.0542750929368,360863,11.2113308701007,45.8414837354198,1.00398,Retail,1.24419159456494
Vision Superannuation Fund,2011,0.102294948873611,7.8457249070632,2.4336170212766,-0.645724907063197,372160,66.9882100750268,50.05359056806,1.25,Industry,0.275384724138885
WA Local Government Superannuation Plan,2011,0.175309681864035,7.8457249070632,1.5336170212766,-1.2457249070632,1530807,30.7423679170891,51.9071758476963,NA,Public Sector,0.86363717525221
Water Corporation Superannuation Plan,2011,0.0373899484035623,7.8457249070632,1.1336170212766,0.154275092936803,229233,NA,NA,1.0832,Corporate,0.346218454566763
Watpac Superannuation Plan,2011,0.00437272101014887,7.8457249070632,-5.2663829787234,-0.545724907063197,23281,NA,NA,NA,Corporate,0.79136020854669
Wealth Personal Superannuation and Pension Fund,2011,1.16204147468988,7.8457249070632,0.233617021276595,-7.3457249070632,13644718,64.4990092787375,40.1089356947706,1.5083253077022,Retail,1.27021728758295
Westpac Mastertrust - Superannuation Division,2011,0.128108512459186,7.8457249070632,-0.366382978723404,1.4542750929368,5542240,19.0311551907351,40.4950744100329,2.1228,Retail,0.261457654737258
Westpac Staff Superannuation Plan,2011,0.195800613692448,7.8457249070632,2.63361702127659,2.8542750929368,3149604,20.7437551872775,60.8096168777275,NA,Corporate,0.449415256293165
William Adams Employees Superannuation Fund,2011,0.00237268915160381,7.8457249070632,2.4336170212766,2.2542750929368,44953,NA,NA,NA,Corporate,0.58446341669585
Worsley Alumina Superannuation Fund,2011,0.0203500110033068,7.8457249070632,2.63361702127659,-0.345724907063197,213529,NA,NA,NA,Corporate,0.318440208863853
ACP Retirement Fund,2012,0.000759876741831312,6.5663829787234,-0.47799043062201,-0.266382978723405,58504,NA,NA,NA,Corporate,0.697596234661288
Alcoa of Australia Retirement Plan,2012,0.184611540997686,6.5663829787234,0.12200956937799,2.0336170212766,1487458,NA,NA,NA,Corporate,0.410679758024791
AMG Universal Super,2012,0.0528897316674987,6.5663829787234,-2.77799043062201,0.0336170212765952,198680,26.6558441558442,42.3376623376623,1.84,Retail,1.3114505141667
AMP Superannuation Savings Trust,2012,6.09460167646266,6.5663829787234,-0.17799043062201,0.0336170212765952,51893528,26.5485159396099,38.5820023945879,2.14238237871533,Retail,0.453309492263229
Aon Eligible Rollover Fund,2012,0.00107948706060833,NA,1.92200956937799,NA,85069,17.1439021841363,42.193541644895,NA,Retail - ERF,4.21350503905946
AON Master Trust,2012,0.217945998743225,6.5663829787234,-0.17799043062201,-0.0663829787234045,2106178,23.5680784536669,42.6307561114269,2.1184119966273,Retail,1.26434031223468
Ardagh Australia Superannuation Fund,2012,0.0049879746938454,6.5663829787234,-0.47799043062201,1.8336170212766,32631,NA,NA,NA,Corporate,1.12580734377796
ASC Superannuation Fund,2012,0.0138805862941956,6.5663829787234,-1.87799043062201,-1.4663829787234,106274,NA,NA,NA,Corporate,0.661819857537148
ASGARD Independence Plan Division Two,2012,1.43127533553564,6.5663829787234,-1.87799043062201,0.633617021276596,15762009,33.5542507892922,40.9163381903539,NA,Retail,1.435408404952
Auscoal Superannuation Fund,2012,0.725827332489151,6.5663829787234,1.72200956937799,3.63361702127659,6676116,32.3959505061867,16.0064813326906,0.934,Industry,0.835774394876258
Australia's Unclaimed Super Fund,2012,0.0360171307023423,6.5663829787234,-0.17799043062201,-1.3663829787234,547828,9.39860677999172,47.8745242401316,NA,Retail - ERF,3.07920504464315
Australia Post Superannuation Scheme,2012,0.0167057361400921,6.5663829787234,5.72200956937799,1.63361702127659,6332884,43.94200370653,41.2776627057669,NA,Public Sector,0.293169986037362
Australian Catholic Superannuation and Retirement Fund,2012,0.550798966752466,6.5663829787234,-0.67799043062201,1.4336170212766,4615574,38.3990142458765,74.2795996454744,0.966,Industry,0.744594561888456
Australian Christian Superannuation Fund,2012,0.003137058711209,6.5663829787234,0.42200956937799,-14.6663829787234,56943,30.5441354292624,52.5513905683192,NA,Corporate,1.99366382579983
Australian Ethical Retail Superannuation Fund,2012,0.040336362520353,6.5663829787234,-0.67799043062201,-2.6663829787234,399672,22.8753438540611,55.052844939916,2.5462,Retail,2.39781166116555
Australian Government Employees Superannuation Trust,2012,0.721233415497573,6.5663829787234,1.32200956937799,1.7336170212766,4778568,38.8354449443702,56.6470252326537,0.733224597935091,Industry,0.444396289146956
Australian Meat Industry Superannuation Trust,2012,0.113279395433849,6.5663829787234,0.52200956937799,1.9336170212766,1274992,15.3648523734435,22.8114295035615,0.6848,Industry,0.937250458055666
Australian Superannuation Savings Employment Trust - Asset Super,2012,0.134326184176768,6.5663829787234,0.0220095693779904,1.9336170212766,1921703,24.8020310705434,51.1926494589857,NA,Industry,0.716558952096484
Australian YMCA Superannuation Fund,2012,0.0100760682827294,6.5663829787234,-3.57799043062201,-2.1663829787234,88314,10.4306453580578,65.206782969379,NA,Corporate,1.19739696312364
AustralianSuper,2012,7.63728238708912,6.5663829787234,1.22200956937799,2.3336170212766,47847872,21.7652221514651,38.7256770819913,0.8209235647566,Industry,0.661223015317943
Austsafe Superannuation Fund,2012,0.149469808839143,6.5663829787234,-0.17799043062201,2.0336170212766,1230614,15.8228928170196,29.3306218802884,1.076,Industry,0.985325609256786
Avanteos Superannuation Trust,2012,1.31609496467164,6.5663829787234,-0.0779904306220096,-1.8663829787234,3229241,71.4622780628797,43.6854833952693,NA,Retail,1.29718079564817
AvSuper Fund,2012,0.089632082571082,6.5663829787234,-0.0779904306220096,3.5336170212766,1266582,40.283203125,24.8046875,NA,Public Sector,0.764653935952474
AvWrap Retirement Service,2012,0.00635241553264048,6.5663829787234,-0.577990430622009,-0.266382978723405,261224,85.7389801210026,NA,NA,Retail,1.37408109482639
Bankwest Staff Superannuation Plan,2012,0.0164977968965504,6.5663829787234,0.32200956937799,1.9336170212766,391865,NA,NA,NA,Corporate,0.358722915518565
Betros Bros Superannuation Fund No 2,2012,0.00042357994054786,6.5663829787234,3.02200956937799,6.3336170212766,9868,NA,NA,NA,Corporate,1.59686971235195
BHP Billiton Superannuation Fund,2012,0.299218153578586,6.5663829787234,1.82200956937799,2.3336170212766,2698802,28.9101514960762,25.0115405598221,NA,Corporate,0.428041768455604
